trial, person, eye, t0, x, y
139,1,X,1263,220.0,130.0
140,1,R,-113,837.9,1400.2
140,1,R,171,1336.1,1246.6
140,1,R,287,1401.1,1238.9
140,1,X,724,1290.0,310.0
141,1,R,-44,773.1,1460.6
141,1,R,192,892.0,1100.9
141,1,R,340,903.4,1093.9
141,1,R,628,900.2,1063.5
141,1,X,919,870.0,235.0
142,1,R,-121,432.7,1325.3
142,1,R,83,544.2,1324.7
142,1,R,171,441.0,1245.5
142,1,R,323,466.5,1207.1
142,1,R,887,1407.4,1160.3
142,1,X,826,450.0,450.0
143,1,R,-114,1383.7,1176.5
143,1,R,150,1066.9,1355.7
143,1,R,254,1036.2,1340.5
143,1,R,358,1069.9,1290.4
143,1,X,921,1080.0,660.0
144,1,R,-12,1367.2,1037.0
144,1,R,252,263.1,1527.5
144,1,R,372,345.6,1545.8
144,1,X,995,395.0,925.0
145,1,R,-112,1094.0,858.1
145,1,R,248,700.8,1377.3
145,1,R,344,761.8,1319.2
145,1,R,508,758.5,1322.8
145,1,X,851,790.0,835.0
146,1,R,-122,952.4,798.2
146,1,R,206,1640.4,1168.3
146,1,X,1065,1580.0,710.0
147,1,R,-109,949.9,742.0
147,1,R,291,1731.4,693.6
147,1,R,455,1734.5,658.3
147,1,X,1510,1630.0,135.0
148,1,R,-62,682.1,922.6
148,1,R,178,269.7,749.5
148,1,R,262,277.3,681.4
148,1,R,418,285.9,647.7
148,1,X,1049,220.0,130.0
149,1,R,-108,951.6,967.2
149,1,R,172,1384.0,1414.4
149,1,X,1112,1370.0,1060.0
150,1,R,-113,858.4,643.1
150,1,R,187,288.7,628.3
150,1,X,1019,220.0,130.0
151,1,R,-122,1002.2,740.8
151,1,R,166,962.9,672.6
151,1,X,826,870.0,235.0
152,1,R,-116,1012.4,1007.4
152,1,R,192,786.0,1206.4
152,1,R,388,820.7,1188.0
152,1,R,1052,953.4,777.6
152,1,X,984,790.0,835.0
153,1,R,-120,985.9,505.6
153,1,R,20,939.1,376.3
153,1,R,168,1536.2,533.6
153,1,R,296,1617.6,656.0
153,1,X,1200,1580.0,710.0
154,1,R,-108,945.7,319.4
154,1,R,188,1613.9,142.1
154,1,R,288,1659.6,44.4
154,1,X,1048,1630.0,135.0
155,1,R,-110,699.7,397.3
155,1,R,250,1120.4,1223.9
155,1,R,374,1024.4,1462.0
155,1,R,430,1186.5,1094.4
155,1,R,878,1190.6,932.3
155,1,R,1254,1205.9,973.1
155,1,R,1454,1210.6,938.1
155,1,X,1982,1080.0,660.0
156,1,R,-106,1012.2,533.3
156,1,R,106,390.6,491.1
156,1,R,270,562.4,1125.6
156,1,R,386,487.4,1167.3
156,1,X,1230,395.0,925.0
157,1,R,-112,1000.3,635.4
157,1,R,212,1409.6,1087.8
157,1,R,332,1459.6,1270.8
157,1,R,900,1503.6,1345.9
157,1,X,1740,1370.0,1060.0
158,1,R,-114,739.8,1562.0
158,1,R,194,668.9,867.1
158,1,R,294,640.1,811.0
158,1,R,498,616.0,524.8
158,1,X,1614,450.0,450.0
159,1,R,156,1197.0,692.8
159,1,R,320,1426.5,522.0
159,1,R,484,1432.0,438.7
159,1,X,1500,1290.0,310.0
160,1,R,-117,932.8,596.3
160,1,R,183,891.8,1043.1
160,1,X,1511,790.0,835.0
161,1,R,-114,736.1,442.5
161,1,R,102,1193.3,629.4
161,1,R,162,1194.0,559.1
161,1,R,226,981.6,467.0
161,1,R,390,982.5,424.0
161,1,X,858,870.0,235.0
162,1,R,-117,983.3,462.1
162,1,R,191,1401.7,1088.2
162,1,R,319,1455.6,1264.4
162,1,R,1239,1443.8,1214.7
162,1,X,1223,1370.0,1060.0
163,1,R,94,1023.7,556.0
163,1,R,278,1167.2,899.0
163,1,R,394,1192.1,849.1
163,1,R,1190,965.1,546.4
163,1,X,1126,1080.0,660.0
164,1,R,-116,998.8,502.4
164,1,R,160,1410.9,511.2
164,1,R,276,1447.1,512.9
164,1,R,740,1455.9,545.3
164,1,R,992,1463.1,553.8
164,1,X,1328,1290.0,310.0
165,1,R,-113,822.9,579.1
165,1,R,235,1781.8,340.6
165,1,R,927,1819.9,397.0
165,1,R,1135,1788.2,468.7
165,1,R,1327,1750.2,485.0
165,1,R,1675,1701.9,493.0
165,1,R,1803,1736.5,481.4
165,1,X,2451,1630.0,135.0
166,1,R,-108,788.6,616.3
166,1,R,188,393.1,440.2
166,1,R,296,366.1,327.4
166,1,X,1032,220.0,130.0
167,1,R,-110,899.6,734.1
167,1,R,186,1659.2,833.4
167,1,R,318,1757.1,968.1
167,1,R,1446,1148.5,809.6
167,1,X,1446,1580.0,710.0
168,1,R,-112,873.4,606.7
168,1,R,92,1142.8,741.3
168,1,R,284,171.2,1788.5
168,1,R,628,61.3,2026.8
168,1,R,828,107.1,2086.1
168,1,R,1036,114.4,2116.9
168,1,R,1680,465.3,1326.6
168,1,R,2024,486.9,1210.7
168,1,R,2372,490.4,1210.0
168,1,R,2904,1214.3,1069.4
168,1,X,2844,395.0,925.0
169,1,R,-72,3270.0,2623.3
169,1,R,24,3270.0,2877.2
169,1,R,112,3270.0,2821.1
169,1,R,264,3270.0,2753.2
169,1,R,992,3270.0,2760.6
169,1,R,2228,3270.0,2763.6
169,1,R,2456,3270.0,2753.7
169,1,R,2592,3270.0,2751.9
169,1,R,2856,3270.0,2752.7
169,1,R,3784,757.8,1358.0
169,1,R,3920,550.7,1029.4
169,1,R,4048,549.9,874.3
169,1,R,4364,567.3,729.3
169,1,X,5344,450.0,450.0
170,1,R,-118,1170.2,569.6
170,1,R,174,1208.4,877.9
170,1,R,326,1195.7,906.5
170,1,R,550,1217.1,949.2
170,1,X,1351,1080.0,660.0
171,1,R,-108,997.4,619.3
171,1,R,188,526.0,762.2
171,1,R,312,570.8,738.5
171,1,R,744,600.8,701.9
171,1,R,1076,574.6,687.0
171,1,X,1465,450.0,450.0
172,1,R,-71,1072.8,496.0
172,1,R,173,405.7,478.8
172,1,R,293,354.7,419.5
172,1,R,497,353.2,396.8
172,1,X,878,220.0,130.0
173,1,R,-114,1097.5,672.1
173,1,R,210,447.7,1159.4
173,1,R,350,490.0,1181.9
173,1,R,730,497.6,1197.8
173,1,X,1315,395.0,925.0
174,1,R,-111,1077.9,617.1
174,1,R,177,997.3,492.5
174,1,X,806,870.0,235.0
175,1,R,-118,1055.2,526.9
175,1,R,246,1727.7,491.8
175,1,R,350,1794.8,461.1
175,1,X,973,1630.0,135.0
176,1,R,-105,3270.0,2786.1
176,1,R,275,1612.3,888.3
176,1,R,423,1404.9,832.8
176,1,R,591,1444.7,739.7
176,1,R,1095,1474.1,640.5
176,1,R,1287,1442.0,633.1
176,1,R,1571,1437.7,692.6
176,1,R,1703,1281.0,1281.6
176,1,R,2155,1446.1,587.7
176,1,R,2275,1414.2,595.9
176,1,R,2599,1465.2,613.6
176,1,X,3486,1290.0,310.0
177,1,R,-63,1389.8,664.1
177,1,R,89,488.4,867.6
177,1,R,305,1438.6,894.6
177,1,R,425,1743.0,1011.6
177,1,R,1245,1753.6,1059.8
177,1,X,1440,1580.0,710.0
178,1,R,-118,992.6,530.6
178,1,R,94,735.8,620.4
178,1,R,262,1438.7,1236.6
178,1,R,390,1497.5,1311.3
178,1,R,626,1515.5,1367.6
178,1,X,1805,1370.0,1060.0
179,1,R,-123,1100.1,602.9
179,1,R,77,548.0,470.2
179,1,R,249,864.9,1088.9
179,1,R,389,921.0,1079.1
179,1,R,821,918.9,1060.5
179,1,X,1460,790.0,835.0
180,1,R,-116,1000.6,450.3
180,1,R,64,902.0,446.5
180,1,R,240,1808.4,366.9
180,1,X,1441,1630.0,135.0
181,1,R,-119,898.8,610.8
181,1,R,217,1768.4,849.3
181,1,R,361,1776.0,841.1
181,1,R,613,1787.4,889.4
181,1,R,1641,1764.4,912.0
181,1,R,1785,1785.4,907.7
181,1,X,2014,1580.0,710.0
182,1,R,-112,1137.0,523.1
182,1,R,152,1447.6,534.1
182,1,R,280,1462.2,490.8
182,1,R,1416,1437.4,401.7
182,1,R,1524,1406.5,348.8
182,1,X,1885,1290.0,310.0
183,1,R,52,797.3,1263.4
183,1,R,292,1490.2,1010.2
183,1,R,428,1511.6,1067.6
183,1,X,881,1370.0,1060.0
184,1,R,-112,1259.9,563.0
184,1,R,168,442.8,461.3
184,1,R,272,397.8,379.3
184,1,R,396,407.8,316.2
184,1,X,1605,220.0,130.0
185,1,R,-119,1238.6,717.2
185,1,R,165,1239.6,870.7
185,1,X,980,1080.0,660.0
186,1,R,-110,1128.8,439.5
186,1,R,218,596.9,562.7
186,1,R,330,625.3,560.4
186,1,R,526,609.6,608.6
186,1,R,1706,1034.5,510.9
186,1,X,1645,450.0,450.0
187,1,R,55,3270.0,-342.2
187,1,R,271,894.1,684.0
187,1,R,475,609.1,1108.8
187,1,R,587,515.9,1128.4
187,1,R,1191,505.6,1128.8
187,1,R,1479,517.2,1119.6
187,1,X,2066,395.0,925.0
188,1,R,-108,1127.9,649.2
188,1,R,208,903.3,1020.8
188,1,R,940,892.4,1030.2
188,1,R,1052,887.7,884.3
188,1,R,2408,1188.2,320.4
188,1,X,2367,790.0,835.0
189,1,R,-125,1568.2,203.4
189,1,R,163,1022.7,289.3
189,1,R,287,994.7,270.6
189,1,X,1070,870.0,235.0
190,1,R,-120,626.0,776.3
190,1,R,144,970.6,888.9
190,1,R,272,889.0,896.3
190,1,R,484,893.4,902.2
190,1,X,955,790.0,835.0
191,1,R,-119,1135.6,500.7
191,1,R,213,1376.0,1091.3
191,1,R,333,1464.3,1151.5
191,1,R,1497,1433.8,517.8
191,1,X,1476,1370.0,1060.0
192,1,R,21,1603.8,335.9
192,1,R,249,388.2,363.7
192,1,R,389,354.9,295.2
192,1,X,1377,220.0,130.0
193,1,R,-115,836.5,675.8
193,1,R,53,580.9,717.5
193,1,R,221,571.0,585.1
193,1,X,793,450.0,450.0
194,1,R,-114,1178.6,464.9
194,1,R,186,1211.2,794.0
194,1,R,322,1203.2,781.3
194,1,X,658,1080.0,660.0
195,1,R,-117,1070.3,284.1
195,1,R,211,460.0,992.4
195,1,R,339,472.6,1036.1
195,1,X,1223,395.0,925.0
196,1,R,-118,1216.4,347.2
196,1,R,158,1420.4,458.5
196,1,R,298,1444.6,437.1
196,1,X,654,1290.0,310.0
197,1,R,-121,924.0,524.6
197,1,R,183,1562.4,820.3
197,1,R,291,1709.7,815.3
197,1,X,715,1580.0,710.0
198,1,R,-109,804.0,411.5
198,1,R,147,1027.6,386.2
198,1,R,323,1013.5,369.6
198,1,X,607,870.0,235.0
199,1,R,-118,912.7,831.2
199,1,R,194,1569.1,378.7
199,1,R,298,1737.0,293.4
199,1,R,426,1777.3,246.4
199,1,X,870,1630.0,135.0
0,2,R,-113,959.7,594.4
0,2,R,203,1072.6,653.7
0,2,X,1545,1080.0,660.0
1,2,R,-113,1077.2,649.5
1,2,R,195,1523.0,145.1
1,2,R,315,1625.7,140.3
1,2,R,651,1631.9,122.9
1,2,X,1059,1630.0,135.0
2,2,R,-116,1633.3,123.0
2,2,R,304,690.7,888.0
2,2,R,428,780.2,845.6
2,2,R,996,767.5,832.8
2,2,X,1152,790.0,835.0
3,2,R,-123,779.5,825.0
3,2,R,117,824.9,365.2
3,2,R,189,434.7,340.1
3,2,R,389,437.7,441.8
3,2,X,1193,450.0,450.0
4,2,R,-115,450.8,437.7
4,2,R,261,1523.1,756.3
4,2,R,381,1584.6,750.7
4,2,X,945,1580.0,710.0
5,2,R,-113,1597.4,733.1
5,2,R,87,520.0,275.8
5,2,R,283,270.2,1009.3
5,2,R,407,368.8,962.0
5,2,X,995,395.0,925.0
6,2,R,-113,383.6,960.0
6,2,R,179,224.1,262.6
6,2,R,299,220.6,168.3
6,2,R,431,204.4,130.4
6,2,R,619,221.1,125.3
6,2,X,683,220.0,130.0
7,2,R,47,872.4,703.2
7,2,R,259,857.8,272.9
7,2,R,431,868.1,232.8
7,2,X,719,870.0,235.0
8,2,R,-122,882.4,228.4
8,2,R,194,1275.7,1008.8
8,2,R,314,1389.7,1085.0
8,2,X,730,1370.0,1060.0
9,2,R,-111,1405.9,1066.9
9,2,R,201,1281.9,328.2
9,2,R,397,1302.7,305.5
9,2,X,685,1290.0,310.0
10,2,R,-123,1311.3,297.8
10,2,R,201,409.2,447.2
10,2,R,325,438.2,473.8
10,2,X,753,450.0,450.0
11,2,R,-119,444.1,468.9
11,2,R,185,866.2,268.3
11,2,X,611,870.0,235.0
12,2,R,-114,881.8,254.0
12,2,R,234,1400.7,1099.7
12,2,X,778,1370.0,1060.0
13,2,R,-113,930.5,548.8
13,2,R,191,1098.7,696.9
13,2,X,851,1080.0,660.0
14,2,R,-124,1018.6,610.3
14,2,R,208,183.7,210.1
14,2,R,336,222.1,152.6
14,2,X,688,220.0,130.0
15,2,R,-79,930.5,598.9
15,2,R,225,1575.3,200.5
15,2,R,349,1643.6,146.8
15,2,R,649,1619.3,134.4
15,2,X,941,1630.0,135.0
16,2,R,-115,811.8,444.5
16,2,R,225,769.8,954.3
16,2,R,325,788.7,871.4
16,2,X,735,790.0,835.0
17,2,R,-119,796.4,539.0
17,2,R,241,329.4,1001.5
17,2,R,357,389.1,957.6
17,2,X,913,395.0,925.0
18,2,R,-112,927.3,430.8
18,2,R,220,1567.9,765.4
18,2,R,376,1612.3,751.1
18,2,X,948,1580.0,710.0
19,2,R,-110,1012.6,531.6
19,2,R,178,1299.4,353.2
19,2,R,322,1310.8,335.5
19,2,X,766,1290.0,310.0
20,2,R,-108,822.9,534.8
20,2,R,160,882.4,270.1
20,2,R,336,871.8,247.0
20,2,X,824,870.0,235.0
21,2,R,-117,868.3,483.0
21,2,R,259,1357.0,1036.8
21,2,R,379,1402.9,1091.6
21,2,X,975,1370.0,1060.0
22,2,R,-117,893.6,514.7
22,2,R,207,180.6,170.6
22,2,R,331,231.3,142.4
22,2,X,695,220.0,130.0
23,2,R,-112,905.6,593.0
23,2,R,216,1478.2,607.3
23,2,R,332,1602.6,709.3
23,2,X,812,1580.0,710.0
24,2,R,-113,877.5,411.7
24,2,R,191,1289.7,290.6
24,2,R,323,1320.8,315.9
24,2,X,723,1290.0,310.0
25,2,R,26,863.2,540.8
25,2,R,230,806.6,860.0
25,2,R,454,801.7,849.4
25,2,X,822,790.0,835.0
26,2,R,-119,849.0,583.8
26,2,R,169,1105.0,663.1
26,2,R,305,1103.8,686.7
26,2,X,629,1080.0,660.0
27,2,R,-94,893.5,439.9
27,2,R,178,422.5,474.8
27,2,R,310,454.1,466.4
27,2,X,628,450.0,450.0
28,2,R,-113,463.4,458.7
28,2,R,123,1116.5,644.0
28,2,R,271,428.4,962.3
28,2,R,415,393.9,971.0
28,2,X,811,395.0,925.0
29,2,R,-114,397.2,961.6
29,2,R,278,1574.9,198.6
29,2,R,426,1656.5,115.6
29,2,X,1058,1630.0,135.0
30,2,R,-119,1006.4,463.9
30,2,R,197,1478.2,721.0
30,2,R,313,1588.5,751.3
30,2,R,633,1624.6,739.9
30,2,X,783,1580.0,710.0
31,2,R,-108,596.1,498.8
31,2,R,200,387.9,953.0
31,2,X,864,395.0,925.0
32,2,R,-33,764.6,476.7
32,2,R,175,1087.8,667.5
32,2,R,299,1095.8,682.0
32,2,X,621,1080.0,660.0
33,2,R,-117,1120.0,675.9
33,2,R,215,1400.4,1062.0
33,2,R,379,1419.6,1074.5
33,2,X,797,1370.0,1060.0
34,2,R,41,938.8,529.5
34,2,R,253,820.5,848.5
34,2,X,774,790.0,835.0
35,2,R,-117,844.4,699.0
35,2,R,171,866.5,278.0
35,2,R,295,884.7,239.8
35,2,X,526,870.0,235.0
36,2,R,-114,899.3,231.4
36,2,R,194,268.9,166.7
36,2,R,326,235.3,119.0
36,2,X,745,220.0,130.0
37,2,R,-105,1010.3,620.0
37,2,R,175,1321.4,333.5
37,2,X,588,1290.0,310.0
38,2,R,-123,1145.4,417.1
38,2,R,205,1613.7,167.3
38,2,R,329,1653.2,127.2
38,2,X,580,1630.0,135.0
39,2,R,-112,1657.0,120.7
39,2,R,184,456.3,551.6
39,2,R,312,448.4,487.5
39,2,X,597,450.0,450.0
40,2,R,-112,951.3,601.3
40,2,R,180,878.1,305.9
40,2,R,336,882.7,246.2
40,2,X,517,870.0,235.0
41,2,R,-24,860.1,500.0
41,2,R,172,1142.7,712.9
41,2,R,304,1114.4,691.8
41,2,X,521,1080.0,660.0
42,2,R,-121,1010.9,498.7
42,2,R,175,466.0,476.8
42,2,R,359,454.5,457.1
42,2,X,556,450.0,450.0
43,2,R,-119,888.7,477.0
43,2,R,201,296.4,159.9
43,2,R,329,231.5,132.1
43,2,X,622,220.0,130.0
44,2,R,-120,974.1,475.3
44,2,R,184,1314.0,333.6
44,2,R,356,1324.3,314.8
44,2,X,525,1290.0,310.0
45,2,R,-117,841.2,590.9
45,2,R,159,842.0,550.6
45,2,R,371,1389.9,1054.3
45,2,R,519,1412.1,1079.9
45,2,X,728,1370.0,1060.0
46,2,R,-46,818.1,475.4
46,2,R,242,1566.3,675.5
46,2,R,370,1608.2,719.2
46,2,X,979,1580.0,710.0
47,2,R,10,986.4,554.6
47,2,R,218,355.0,957.3
47,2,R,354,400.2,963.8
47,2,X,947,395.0,925.0
48,2,R,-112,417.5,943.4
48,2,R,188,815.1,856.2
48,2,X,813,790.0,835.0
49,2,R,-112,820.9,696.5
49,2,R,240,1536.7,208.5
49,2,R,336,1648.5,108.9
49,2,X,885,1630.0,135.0
50,2,R,-122,823.2,471.4
50,2,R,222,1335.8,1073.3
50,2,R,346,1418.0,1090.6
50,2,X,777,1370.0,1060.0
51,2,R,-97,844.3,491.7
51,2,R,195,392.1,921.7
51,2,R,355,391.8,939.0
51,2,X,842,395.0,925.0
52,2,R,-115,481.4,448.5
52,2,R,229,1478.9,179.0
52,2,R,353,1650.7,111.9
52,2,X,792,1630.0,135.0
53,2,R,-115,830.6,591.1
53,2,R,245,1567.3,726.3
53,2,R,373,1618.3,737.0
53,2,X,792,1580.0,710.0
54,2,R,-115,728.4,567.1
54,2,R,209,819.6,873.9
54,2,R,397,819.1,850.8
54,2,X,720,790.0,835.0
55,2,R,-120,728.8,447.6
55,2,R,160,891.8,237.6
55,2,X,579,870.0,235.0
56,2,R,-111,905.5,233.5
56,2,R,193,454.7,487.5
56,2,X,460,450.0,450.0
57,2,R,-77,868.4,624.3
57,2,R,187,1327.5,289.5
57,2,R,431,1328.0,306.0
57,2,X,594,1290.0,310.0
58,2,R,-33,914.1,638.6
58,2,R,171,1117.6,696.5
58,2,X,762,1080.0,660.0
59,2,R,-111,1119.7,688.0
59,2,R,209,251.0,227.0
59,2,R,309,182.3,143.5
59,2,R,441,217.8,136.7
59,2,X,676,220.0,130.0
60,2,R,-114,1106.9,583.2
60,2,R,274,431.9,995.6
60,2,R,402,389.5,975.6
60,2,R,750,414.9,961.1
60,2,X,857,395.0,925.0
61,2,R,-117,868.3,468.4
61,2,R,215,773.1,937.2
61,2,R,323,813.1,866.7
61,2,X,822,790.0,835.0
62,2,R,-118,841.4,744.1
62,2,R,66,994.4,518.5
62,2,R,266,1618.7,720.8
62,2,X,837,1580.0,710.0
63,2,R,-120,1629.2,716.1
63,2,R,212,303.1,262.2
63,2,R,344,213.0,117.6
63,2,R,704,238.8,122.3
63,2,X,955,220.0,130.0
64,2,R,-119,948.2,409.2
64,2,R,185,1305.1,338.9
64,2,R,337,1327.8,318.0
64,2,X,612,1290.0,310.0
65,2,R,-111,778.1,389.7
65,2,R,169,471.4,468.1
65,2,R,329,454.3,470.5
65,2,X,668,450.0,450.0
66,2,R,-122,460.8,462.7
66,2,R,214,1557.7,169.8
66,2,R,330,1648.5,118.8
66,2,X,625,1630.0,135.0
67,2,R,-75,1225.8,368.6
67,2,R,181,890.3,265.7
67,2,X,704,870.0,235.0
68,2,R,-120,903.8,251.2
68,2,R,220,1265.6,1026.8
68,2,R,340,1418.9,1098.2
68,2,X,819,1370.0,1060.0
69,2,R,-101,786.3,538.6
69,2,R,179,1133.1,680.9
69,2,R,315,1115.6,676.8
69,2,X,810,1080.0,660.0
70,2,R,19,920.8,590.5
70,2,R,207,1271.6,302.2
70,2,R,343,1333.9,301.5
70,2,X,979,1290.0,310.0
71,2,R,-113,1187.5,322.2
71,2,R,195,332.8,1056.6
71,2,R,307,398.6,957.9
71,2,X,899,395.0,925.0
72,2,R,-53,471.5,316.7
72,2,R,187,1065.9,634.2
72,2,R,327,1109.6,680.4
72,2,R,595,1122.6,700.4
72,2,X,775,1080.0,660.0
73,2,R,-116,1137.4,687.3
73,2,R,208,253.6,192.3
73,2,R,336,221.7,116.8
73,2,R,600,244.6,122.9
73,2,X,808,220.0,130.0
74,2,R,-116,248.3,121.9
74,2,R,260,1419.4,1096.3
74,2,X,824,1370.0,1060.0
75,2,R,-118,1432.6,1079.7
75,2,R,222,1536.7,125.9
75,2,R,350,1652.5,108.1
75,2,X,798,1630.0,135.0
76,2,R,-110,1660.5,107.2
76,2,R,238,1617.6,757.0
76,2,X,734,1580.0,710.0
77,2,R,-103,848.5,644.7
77,2,R,173,476.4,467.1
77,2,R,317,455.6,457.5
77,2,X,633,450.0,450.0
78,2,R,-108,942.8,520.2
78,2,R,144,885.8,271.8
78,2,R,288,891.3,231.8
78,2,X,592,870.0,235.0
79,2,R,-116,886.4,470.8
79,2,R,208,780.2,909.9
79,2,R,312,821.3,854.1
79,2,X,664,790.0,835.0
80,2,R,-74,812.8,571.3
80,2,R,230,411.7,935.4
80,2,R,366,406.0,955.8
80,2,X,558,395.0,925.0
81,2,R,-97,770.4,638.9
81,2,R,171,865.5,248.6
81,2,R,311,897.1,230.5
81,2,X,567,870.0,235.0
82,2,R,-124,896.5,350.1
82,2,R,264,240.4,160.8
82,2,R,408,235.0,119.3
82,2,X,704,220.0,130.0
83,2,R,-120,978.6,579.6
83,2,R,204,1133.3,691.5
83,2,R,340,1120.4,703.2
83,2,X,868,1080.0,660.0
84,2,R,-124,825.8,504.8
84,2,R,332,1437.6,1093.1
84,2,R,476,1433.7,1091.2
84,2,X,1056,1370.0,1060.0
85,2,R,-118,1044.0,692.0
85,2,R,178,496.3,500.3
85,2,R,306,455.9,450.9
85,2,X,718,450.0,450.0
86,2,R,-123,677.0,485.0
86,2,R,189,781.8,779.7
86,2,R,309,828.2,834.0
86,2,X,761,790.0,835.0
87,2,R,-114,846.5,532.9
87,2,R,270,1618.7,716.7
87,2,X,922,1580.0,710.0
88,2,R,-119,781.5,521.9
88,2,R,233,1298.5,335.4
88,2,R,373,1325.0,287.3
88,2,X,829,1290.0,310.0
89,2,R,-112,868.6,434.1
89,2,R,400,1573.4,158.0
89,2,R,520,1658.8,104.0
89,2,X,1036,1630.0,135.0
90,2,R,-122,1667.9,97.9
90,2,R,150,1402.3,742.7
90,2,R,270,1600.2,745.6
90,2,R,514,1626.4,732.9
90,2,X,946,1580.0,710.0
91,2,R,-112,1630.4,715.7
91,2,R,216,1377.0,1070.9
91,2,R,404,1443.0,1046.5
91,2,R,600,1435.4,1040.8
91,2,X,996,1370.0,1060.0
92,2,R,-112,1035.0,548.9
92,2,R,176,501.7,439.2
92,2,R,312,463.9,437.9
92,2,X,756,450.0,450.0
93,2,R,-119,745.4,449.6
93,2,R,277,285.6,126.3
93,2,R,405,248.0,98.8
93,2,R,721,239.0,100.1
93,2,X,805,220.0,130.0
94,2,R,-119,897.5,409.5
94,2,R,269,373.7,1019.2
94,2,R,393,412.4,953.7
94,2,X,1221,395.0,925.0
95,2,R,-121,859.5,452.4
95,2,R,163,1126.5,675.9
95,2,X,651,1080.0,660.0
96,2,R,-123,918.4,454.5
96,2,R,229,781.2,897.1
96,2,R,357,834.2,849.4
96,2,X,793,790.0,835.0
97,2,R,-115,843.9,843.2
97,2,R,265,1335.6,282.9
97,2,X,913,1290.0,310.0
98,2,R,-112,1336.5,278.3
98,2,R,228,1630.6,136.3
98,2,R,352,1652.2,99.9
98,2,R,916,1679.6,91.6
98,2,X,956,1630.0,135.0
99,2,R,-119,1427.9,254.3
99,2,R,181,902.5,238.5
99,2,R,721,909.2,179.8
99,2,X,693,870.0,235.0
100,2,R,-114,897.2,209.6
100,2,R,262,1372.2,1129.8
100,2,R,362,1396.1,1068.1
100,2,R,510,1421.1,1078.4
100,2,X,898,1370.0,1060.0
101,2,R,-110,922.9,519.9
101,2,R,230,791.7,791.2
101,2,R,358,828.0,821.7
101,2,X,790,790.0,835.0
102,2,R,-118,860.6,595.6
102,2,R,206,497.3,426.1
102,2,R,342,470.0,425.9
102,2,R,586,457.8,425.8
102,2,X,950,450.0,450.0
103,2,R,-108,789.2,320.4
103,2,R,436,1102.2,670.0
103,2,R,616,1128.2,665.2
103,2,R,1408,1133.0,651.0
103,2,R,2476,1121.7,654.1
103,2,X,2665,1080.0,660.0
104,2,R,-112,1045.6,605.7
104,2,R,208,210.2,82.2
104,2,R,356,234.2,98.1
104,2,X,837,220.0,130.0
105,2,R,-122,718.9,262.8
105,2,R,190,1325.8,358.4
105,2,R,326,1332.6,308.5
105,2,R,562,1352.5,288.5
105,2,R,810,1331.8,294.2
105,2,X,1091,1290.0,310.0
106,2,R,-118,970.4,344.6
106,2,R,194,898.3,210.7
106,2,R,466,910.8,220.0
106,2,X,687,870.0,235.0
107,2,R,-122,909.9,219.7
107,2,R,306,406.2,855.7
107,2,R,442,401.8,951.9
107,2,X,1443,395.0,925.0
108,2,R,-116,555.4,619.3
108,2,R,216,1571.6,766.2
108,2,R,340,1629.5,712.1
108,2,X,1073,1580.0,710.0
109,2,R,-120,738.4,343.3
109,2,R,212,1592.7,123.8
109,2,R,340,1644.9,110.1
109,2,X,813,1630.0,135.0
110,2,R,-12,1013.1,425.5
110,2,R,188,891.6,225.5
110,2,X,485,870.0,235.0
111,2,R,-124,837.9,208.7
111,2,R,180,1038.3,607.7
111,2,R,292,1112.6,662.7
111,2,R,1088,1128.4,582.5
111,2,X,1073,1080.0,660.0
112,2,R,-117,740.5,258.5
112,2,R,223,835.4,875.4
112,2,R,347,801.5,831.3
112,2,X,662,790.0,835.0
113,2,R,-114,722.7,407.1
113,2,R,238,1394.4,1045.3
113,2,R,402,1427.6,1067.9
113,2,X,651,1370.0,1060.0
114,2,R,-122,1015.3,411.1
114,2,R,190,1334.9,277.8
114,2,X,681,1290.0,310.0
115,2,R,-109,1340.7,275.7
115,2,R,179,1629.0,105.7
115,2,R,307,1665.0,95.0
115,2,X,694,1630.0,135.0
116,2,R,-113,965.4,440.6
116,2,R,191,447.1,916.3
116,2,R,315,399.7,960.5
116,2,X,722,395.0,925.0
117,2,R,-118,812.9,320.2
117,2,R,202,254.7,138.6
117,2,R,354,243.3,104.3
117,2,X,661,220.0,130.0
118,2,R,-115,1005.7,598.1
118,2,R,209,487.1,468.7
118,2,R,381,463.7,458.0
118,2,X,650,450.0,450.0
119,2,R,-123,943.6,344.6
119,2,R,289,1592.8,709.8
119,2,R,421,1633.9,725.3
119,2,X,792,1580.0,710.0
120,2,R,-115,851.2,335.8
120,2,R,233,796.4,844.3
120,2,R,377,833.8,852.9
120,2,X,736,790.0,835.0
121,2,R,-121,851.1,392.4
121,2,R,195,1116.5,632.8
121,2,R,331,1123.1,656.9
121,2,X,738,1080.0,660.0
122,2,R,-118,856.7,389.1
122,2,R,230,396.6,923.9
122,2,R,378,420.7,935.7
122,2,X,717,395.0,925.0
123,2,R,-124,424.4,926.7
123,2,R,120,642.2,638.4
123,2,R,284,1401.4,985.9
123,2,R,412,1432.0,1070.7
123,2,X,719,1370.0,1060.0
124,2,R,-121,861.2,554.0
124,2,R,167,887.8,242.1
124,2,R,291,896.7,210.3
124,2,X,570,870.0,235.0
125,2,R,-124,850.9,404.6
125,2,R,196,1303.6,271.9
125,2,R,324,1343.7,286.7
125,2,X,507,1290.0,310.0
